"asn","match_name","organization","comment"
"267410","src_asn_isp_","TELECOM 2D",""
"267412","src_asn_isp_","ASN267412",""
"267419","src_asn_isp_","VISUALNET TELECOM",""
"267423","src_asn_isp_","NICFIBRA TELECOM",""
"267424","src_asn_isp_","G.C.TELECOMUNICAÇÕES LTDA-ME",""
"267425","src_asn_isp_","TSCM NET BRASIL TELECOMUNICAÇÕES",""
"267426","src_asn_isp_","AQUI TELECOMUNICACOES",""
"267428","src_asn_isp_","LEX TELECOM",""
"267429","src_asn_isp_","GRAFNET TELECOM",""
"267430","src_asn_isp_","CBR TELECOMUNICAÇÕES LTDA",""
"267437","src_asn_isp_","Ultracom Telecomunicações Ltda",""
"267438","src_asn_isp_","TECNOLINS COMÉRCIO E SERVIÇOS E TELECOMUNICAÇÕES LTDA",""
"267447","src_asn_isp_","LK TELECOM INFORMATICA LTDA ME - ME",""
"267449","src_asn_isp_","GLOBALNET TELECOMUNICAÇÕES",""
"267452","src_asn_isp_","CABONNET - R W TELECOMUNICACOES",""
"267453","src_asn_isp_","Neticabo Telecom Ltda - ME",""
"267455","src_asn_isp_","ASN267455",""
"267456","src_asn_isp_","INOVANETCE TELECOM",""
"267459","src_asn_isp_","R3TELECOM INTERNET",""
"267462","src_asn_isp_","Espaço Link Telecomunicações",""
"267467","src_asn_isp_","LL AUTOMAÇÃO E TELECOMUNICAÇÕES",""
"267469","src_asn_isp_","W8 Telecom",""
"267470","src_asn_isp_","Cx Pro",""
"267475","src_asn_isp_","LIG TELECOM",""
"267494","src_asn_isp_","DNL NETWORK TELECOMUNICAÇÕES LTDA",""
"267497","src_asn_isp_","GL TELECOM LTDA - ME",""
"267498","src_asn_isp_","VIDATEL SERVICOS CONVERGENTES EM TELECOMUNICACOES",""
"267501","src_asn_isp_","Equatorial Telecomunicações LTDA",""
"267503","src_asn_isp_","RCM TELECOM INFORMATICA",""
"267506","src_asn_isp_","NETLUX Telecom",""
"267510","src_asn_isp_","PROVEDOR CRNET TELECOM S.C. MULTIMIDIA EIRELI",""
"267513","src_asn_isp_","Seanet Telecom Carazinho",""
"267514","src_asn_isp_","Otima Telecomunicações Ltda ME",""
"267516","src_asn_isp_","COMPANY INTERNET",""
"267517","src_asn_isp_","AVIAnet Telecom",""
"267522","src_asn_isp_","GLOBAL BANDA LARGA SERVICOS DE TELECOMUNICACOES",""
"267523","src_asn_isp_","ARANTES & ARANTES TELECOM",""
"267529","src_asn_isp_","KNS DE PINHO TELECOMUNICACOES",""
"267536","src_asn_isp_","AFCH Solucoes e Empreendimentos",""
"267537","src_asn_isp_","NETFLESH TELECOM E COM DE PROD DE INFORMAT LTDA-ME",""
"267540","src_asn_isp_","ITACELL TELECOM",""
"267542","src_asn_isp_","ED-LINK TELECOM",""
"267545","src_asn_isp_","Power Networks Telecomunicações",""
"267546","src_asn_isp_","Goiás Conect",""
"267551","src_asn_isp_","DATACOM TELECOM",""
"267552","src_asn_isp_","Turbo Net Telecom LtdaME",""
"267554","src_asn_isp_","+Net & Telecom",""
"267555","src_asn_isp_","CONECT FIBER TELECOMUNICACOES LTDA - ME",""
"267556","src_asn_isp_","Explorer Telecom Barretos Informatica",""
"267560","src_asn_isp_","PC CONNECT TELECOMUNICACOES",""
"267563","src_asn_isp_","Ei Telecom",""
"267564","src_asn_isp_","FIBER TELECOM - TELECOMUNICAÇÃO DE DADOS",""
"267568","src_asn_isp_","R. C. F. ­ TELECOM",""
"267570","src_asn_isp_","Rafael Zamboni Freisleben",""
"267571","src_asn_isp_","SUMITA TELECOMUNICACOES LTDA",""
"267575","src_asn_isp_","Maranet Telecom",""
"267576","src_asn_isp_","Conet Telecom",""
"267583","src_asn_isp_","MegaLink Telecom e Segurança Eletronica",""
"267586","src_asn_isp_","Tunins Telecom",""
"267587","src_asn_isp_","CLICK SPEED SERVICOS DE TELECOMUNICACOES",""
"267588","src_asn_isp_","MaxWeb Telecom",""
"267601","src_asn_isp_","S. D. PROVEDOR E INFORMATICA LTDA ME",""
"267603","src_asn_isp_","rp.netmania telecom eirele - me",""
"267604","src_asn_isp_","TELECOMUNICAÇÃO REACH",""
"267607","src_asn_isp_","Giatech Telecomunicações LTDA - ME",""
"267611","src_asn_isp_","TECHNO BYTES TELECOM",""
"267612","src_asn_isp_","UNIAO DIGITAL TELECOMUNICAÇÕES",""
"267614","src_asn_isp_","SIGAON SERVICOS TELECOMUNICACOES EIRELE",""
"267618","src_asn_isp_","ARPRONET TELECOMUNICACOES",""
"267619","src_asn_isp_","AGRESTE TELECOMUNICAÇÕES",""
"267621","src_asn_isp_","IFIBER TELECOM",""
"267629","src_asn_isp_","SGV TI E TELECOM",""
"267633","src_asn_isp_","DATANET TELECOMUNICAÇÕES E INFORMATICA LTDA",""
"267638","src_asn_isp_","Wind Telecomunicação do Brasil Ltda - ME",""
"267641","src_asn_isp_","DKTelecom",""
"267642","src_asn_isp_","T. TELES LEITE TELECOMUNICACOES",""
"267643","src_asn_isp_","RPM TELECOMINICAÇÕES LTDA -EPP",""
"267645","src_asn_isp_","VISION ON LINE TELECOM",""
"267648","src_asn_isp_","SPEEDNETMAIS TELECOMUNICAÇÕES LTDA - ME",""
"267650","src_asn_isp_","JCL TELECOMUNICACOES",""
"267651","src_asn_isp_","OpenNET Telecom e Informatica EIRELI - ME",""
"267675","src_asn_isp_","AKI NET TELECOM LTDA ME",""
"267685","src_asn_isp_","SIRIO TELECOMUNICACIONES",""
"267686","src_asn_isp_","TELCAB ARGENTINA",""
"267691","src_asn_isp_","ENTER TELECOMUNICACIONES BANDA ANCHA SAS",""
"267693","src_asn_isp_","PROYTEL CONNECTIONS C.A",""
"267699","src_asn_isp_","CUBOTELECOM",""
"267745","src_asn_isp_","TELECOMUNICACIONES WIFIRED",""
"267746","src_asn_isp_","TELECOMUNICACIONES PIXEL LTDA.",""
"267749","src_asn_isp_","INVERSIONES TELCOTEL SAC",""
"267770","src_asn_isp_","COTEGUA LTDA (Coop. de Telecomunicaciones Guayaramerin Ltda.)",""
"267783","src_asn_isp_","QUALCOM TELESISTEMAS C.A.",""
"267795","src_asn_isp_","267795",""
"267796","src_asn_isp_","BETEL SOLUCIONES S.A.S",""
"267807","src_asn_isp_","PSI TELECOMUNICACIONES DE COLOMBIA LTDA",""
"267823","src_asn_isp_","Atenea Telecomunicaciones",""
"267831","src_asn_isp_","INVERSIONES EN TELECOMUNICACIONES DIGITALES",""
"267869","src_asn_isp_","CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S (CABLETELCO)",""
"267883","src_asn_isp_","267883",""
"267903","src_asn_isp_","COOPERATIVA TELEFONICA DE MAYOR BURATOVICH LTDA",""
"267904","src_asn_isp_","TELEVISORA DEL SUR SAC",""
"267918","src_asn_isp_","TELEGA SOCIEDAD ANONIMA",""
"267925","src_asn_isp_","COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS  ASISTENCIALES EDUCATIVOS VIVIENDA CREDITO Y CONSUMO TILISARAO LIMITADA",""
"267929","src_asn_isp_","GENIONET TELECOMUNICACIONES S.A.S",""
"267933","src_asn_isp_","IBI TELECOM  AS267933",""
"267935","src_asn_isp_","GV telecomunicações",""
"267938","src_asn_isp_","UNIC SERVICOS DE TELECOMUNICACOES",""
"267940","src_asn_isp_","Olhar Digital Telecom Ltda",""
"267942","src_asn_isp_","Primeline Latam LTDA",""
"267945","src_asn_isp_","MICROCHIP-NET TELECOM SERV COM MULTIMIDIA LTDA",""
"267955","src_asn_isp_","OP TELECOM",""
"267956","src_asn_isp_","FRANCISCO WESLEY GOMES FERREIRA",""
"267957","src_asn_isp_","Andys Informatica Com. e Serv. de Info.",""
"267963","src_asn_isp_","HAYAN TELECOM",""
"267965","src_asn_isp_","PORTAL NET TELECOM SERVICOS DE COMUNICACOES LTDA",""
"267969","src_asn_isp_","AAM BOLDRINI TELECOM",""
"267973","src_asn_isp_","G.V.R. TELECOMUNICAÇÕES E SERVIÇOS LTDA - ME",""
"267980","src_asn_isp_","City Turbo Telecom",""
"267983","src_asn_isp_","L V SERVICOS DE TELECOMUNICACOES",""
"267985","src_asn_isp_","Conectiva Redes e Telecom",""
"267988","src_asn_isp_","JH SORCI TELECOMUNICAÇÃO",""
"267994","src_asn_isp_","ASN267994",""
"267997","src_asn_isp_","DANTAS & SOUZA IMPORTACAO & EXPORTACAO",""
"268013","src_asn_isp_","Optfiber Telecomunicações",""
"268019","src_asn_isp_","RODRIGUES & LEAL SERVIÇOS DE TELECOMUNICAÇÃO",""
"268022","src_asn_isp_","NORDESTE TELECOMUNICACOES E PORTAIS DE PROVEDORES",""
"268034","src_asn_isp_","Web River Telecomunicações Ltda",""
"268038","src_asn_isp_","LG Telecomunicacoes",""
"268051","src_asn_isp_","NEXFIBRA TELECOMUNICACOES LTDA",""
"268055","src_asn_isp_","LOKAL ONLINE TELECOM SERVICO DE TELECOMUNICACAO",""
"268056","src_asn_isp_","LEXCOM TELECOM",""
"268060","src_asn_isp_","FTLNET",""
"268064","src_asn_isp_","Net 1000 Telecom Ltda",""
"268069","src_asn_isp_","SPACELINK",""
"268070","src_asn_isp_","INFO CONNECT TELECOM LTDA",""
"268080","src_asn_isp_","JMA PROVEDOR DE INTERNET",""
"268083","src_asn_isp_","HOME FIBRA TELECOMUNICAÇÕES",""
"268086","src_asn_isp_","WD TELECOM SOLUCOES EM TELECOM E SEGURANCA",""
"268087","src_asn_isp_","RADIONET TELECOM LTDA",""
"268091","src_asn_isp_","ZM SERVICOS EM TELEFONIA",""
"268092","src_asn_isp_","Bottega Telecomunicações",""
"268093","src_asn_isp_","DIRECTNET TELECOM LTDA",""
"268094","src_asn_isp_","PRIME CONNECT TELECOMUNICACOES LTDA",""
"268096","src_asn_isp_","InfoBR Telecomunicações",""
"268097","src_asn_isp_","i10 Telecom",""
"268099","src_asn_isp_","BJ NET BANDA LARGA",""
"268101","src_asn_isp_","MIO TELECOM LTDA",""
"268104","src_asn_isp_","G7NET AS268104",""
"268105","src_asn_isp_","N.F.F.NETWORK SERVICOS DE TELECOMUNICACOES LTDA",""
"268107","src_asn_isp_","GERENSIS TELECOM E SERVICOS LTDA - ME",""
"268108","src_asn_isp_","UP INTERNET TELECOMUNICAÇÕES LTDA",""
"268109","src_asn_isp_","PRO TELECOM SERVIÇOS DE COMUNICAÇÃO M. LTDA",""
"268111","src_asn_isp_","S-NET TELECOM",""
"268120","src_asn_isp_","Garden Telecom",""
"268122","src_asn_isp_","ASN268122",""
"268123","src_asn_isp_","INOVA TELECOMUNICAÇÕES EIRELI",""
"268124","src_asn_isp_","CONEXAO TELECOM",""
"268125","src_asn_isp_","Jequie Telecom Servicos",""
"268126","src_asn_isp_","DGNETTelecom",""
"268129","src_asn_isp_","TAI Telecom",""
"268131","src_asn_isp_","MIX NET TELECOMUNICAÇÕES",""
"268134","src_asn_isp_","Topetex Telecom",""
"268136","src_asn_isp_","P J A TELECOMUNICACOES LTDA",""
"268137","src_asn_isp_","Net Sini Fiber Home Telecomunicação LTDA - me",""
"268144","src_asn_isp_","Grandella Telecomunicações e Construções Ltda",""
"268145","src_asn_isp_","IPV7 SERVICOS DE TELECOMUNICACOES BRASIL",""
"268146","src_asn_isp_","PKNET SERVICOS DE TELECOMUNICACOES LTDA",""
"268148","src_asn_isp_","AccessLink Telecom",""
"268149","src_asn_isp_","3One Telecomunicações e Serviços - LTDA",""
"268155","src_asn_isp_","TRACECOM SOLUCOES",""
"268157","src_asn_isp_","ELEVAR TELECOM LTDA",""
"268158","src_asn_isp_","S.P. TELECOM LTDA",""
"268166","src_asn_isp_","POINT TELECOM SERVIÇOS LTDA",""
"268168","src_asn_isp_","Fast Provedor",""
"268170","src_asn_isp_","DOWNLOAD NET TELECOM LTDA - ME",""
"268176","src_asn_isp_","LINK TELECOM EIRELI",""
"268177","src_asn_isp_","D & B TELECOMUNICAÇÕES LTDA",""
"268181","src_asn_isp_","TELECOMUNICACOES JUPI LTDA",""
"268182","src_asn_isp_","JNET TELECOM EIRELI",""
"268186","src_asn_isp_","InterOuro Telecom",""
"268188","src_asn_isp_","ROBSON LIMA DA SILVA PROVEDOR DE INTERNET",""
"268189","src_asn_isp_","Getel Telecom",""
"268191","src_asn_isp_","MARTINS TELECOM",""
"268194","src_asn_isp_","G2 Telecom",""
"268195","src_asn_isp_","LINK FLY TELECOM LTDA - ME",""
"268197","src_asn_isp_","AJR Fibervision Tecnologia e Telecom",""
"268198","src_asn_isp_","StacaoNET Telecom",""
"268201","src_asn_isp_","IGP Fibra",""
"268207","src_asn_isp_","RVT SERVICOS DE TELECOMUNICAÇÕES",""
"268209","src_asn_isp_","GISELA PEREIRA DOS SANTOS TELECOMUNICACOES-ME",""
"268213","src_asn_isp_","Full Telecom",""
"268215","src_asn_isp_","Rede Speed Telecom",""
"268219","src_asn_isp_","SDG TELECOM E SERVICOS",""
"268222","src_asn_isp_","FENIX TELECOM",""
"268229","src_asn_isp_","VIA ONDAS TELECOMUNICACOES LTDA",""
"268230","src_asn_isp_","SEA TELECOM AS268230",""
"268231","src_asn_isp_","X-CELENTE TELECOM",""
"268233","src_asn_isp_","RAPIDLINK TELECOM",""
"268235","src_asn_isp_","VLA TELECOMUNICACOES - AS268235",""
"268238","src_asn_isp_","Clicknet Telecom. Provedor de Internet LTDA",""
"268239","src_asn_isp_","Iconnect Serviços de Telecomunicações",""
"268243","src_asn_isp_","LUXFIBRA TELECOMUNICAÇÕES",""
"268246","src_asn_isp_","ATIVA TELECOM LTDA",""
"268251","src_asn_isp_","STARFIBER INTERNET",""
"268257","src_asn_isp_","SIDI SERVICOS",""
"268263","src_asn_isp_","ITABATA TELECOMUNICACOES LTDA",""
"268265","src_asn_isp_","T F LINK TELECOM",""
"268267","src_asn_isp_","INFONET TELECOM",""
"268271","src_asn_isp_","MINAS NET TELECOM LTDA",""
"268272","src_asn_isp_","TBN TELECOMUNICACOES LTDA ME",""
"268274","src_asn_isp_","JE INFORMATICA LTDA ME",""
"268275","src_asn_isp_","GOOD TELECOM PROVEDOR DE INTERNET LTDA",""
"268286","src_asn_isp_","TECH PIGNATON TELECOM",""
"268288","src_asn_isp_","JUPITTER TELECOM PROVEDOR",""
"268289","src_asn_isp_","Audicom Telecom",""
"268291","src_asn_isp_","MI NET TELECOM",""
"268294","src_asn_isp_","NovoLink Telecomunicacoes Ltda",""
"268296","src_asn_isp_","BARRANET TELECOMUNICAÇÕES LTDA",""
"268299","src_asn_isp_","ACESS TELECOMUNICACOES",""
"268300","src_asn_isp_","Ativar Telecom",""
"268305","src_asn_isp_","T & I TELECOMUNICAÇÕES LTDA ME",""
"268310","src_asn_isp_","IBNET TELECOM LTDA",""
"268311","src_asn_isp_","Dconnect Telecom",""
"268314","src_asn_isp_","EWERTON DA SILVA LOPES TELECOMUNICAÇÕES",""
"268316","src_asn_isp_","VAITELECOM LTDA ME",""
"268317","src_asn_isp_","CSTELECOM SERVICOS LTDA",""
"268320","src_asn_isp_","GRUPO INOVA MAIS TELECOM LTDA",""
"268321","src_asn_isp_","SM Passos Kayser Sistemas de Comunicações",""
"268323","src_asn_isp_","AZZA TELECOM",""
"268324","src_asn_isp_","Provecom",""
"268329","src_asn_isp_","ONLINE TELECOMUNICACOES LTDA",""
"268330","src_asn_isp_","LOUZEIRO & MORAIS",""
"268331","src_asn_isp_","LINK BARATO",""
"268335","src_asn_isp_","ORACLON TELECOM",""
"268336","src_asn_isp_","A Fróes da Mota telecomunicaçoes",""
"268339","src_asn_isp_","MOBILLE TELECOM",""
"268344","src_asn_isp_","TECKLINK NET",""
"268346","src_asn_isp_","FIBERNETT TELECOM",""
"268349","src_asn_isp_","ALAGOINHAS TELECOM",""
"268350","src_asn_isp_","R.R.COMUNICAÇÃO & MULTIMIDIA EIRELI",""
"268352","src_asn_isp_","Dendena Koerich e Vieira",""
"268353","src_asn_isp_","PPLINKNET",""
"268360","src_asn_isp_","TB TELECOM LTDA",""
"268362","src_asn_isp_","ALANHOUSE NET TELECOM LTDA - ME",""
"268364","src_asn_isp_","ADSON CORREIA DA SILVA",""
"268365","src_asn_isp_","VALDEMIR DE SANTANA ROLIM - ELETROTEL",""
"268367","src_asn_isp_","ITELFIBRA TELECOMUNICAÇÕES LTDA",""
"268371","src_asn_isp_","COOPERA TELECOMUNICACOES",""
"268373","src_asn_isp_","ESTARNET",""
"268374","src_asn_isp_","Telnet Servicos e Comércio em Informática Ltda.",""
"268377","src_asn_isp_","LOCALNET TELECOM",""
"268383","src_asn_isp_","RCSANTOS SERVICOS DE TELECOMINICAÇOES E",""
"268384","src_asn_isp_","JC TELECOM",""
"268391","src_asn_isp_","GramNet",""
"268392","src_asn_isp_","Hagalink Telecomunicacoes Ltda - Me",""
"268394","src_asn_isp_","Casavechia & Pierobom Telecomunicações Ltda - Me",""
"268398","src_asn_isp_","Connecta Comercio de Informatica e Telecom",""
"268402","src_asn_isp_","CALIFORNIA TELECOM LTDA",""
"268407","src_asn_isp_","TOP MASTER TELECOM",""
"268409","src_asn_isp_","Teleart Internet",""
"268413","src_asn_isp_","ACENO TELECOMUNICACOES LTDA",""
"268418","src_asn_isp_","Viniix Telecom",""
"268423","src_asn_isp_","susana g de souza me",""
"268425","src_asn_isp_","TURBOMAIS NETWORKS TELECOMUNICAÇÕES LTDA",""
"268428","src_asn_isp_","Client",""
"268429","src_asn_isp_","SISTELBRAS TELECOM",""
"268430","src_asn_isp_","L&R Soluções em Telecomunicações",""
"268434","src_asn_isp_","Quadri Telecom",""
"268436","src_asn_isp_","Starcamp",""
"268437","src_asn_isp_","Braxtel Telecom e Ti",""
"268449","src_asn_isp_","SL Telecomunicações EIRELI",""
"268455","src_asn_isp_","MASS TELECOMUNICAÇÃO",""
"268458","src_asn_isp_","VIRTUAL NET TELECOM",""
"268470","src_asn_isp_","CONECTAR TELECOM BANDA LARGA LTDA",""
"268473","src_asn_isp_","NATANIEL DOS SANTOS TELECOMUNICAÇÃO",""
"268477","src_asn_isp_","Juniorweb Telecomunicações",""
"268480","src_asn_isp_","ALTA VELOCIDADE TELECOMUNICACOES LTDA",""
"268481","src_asn_isp_","CENTERSAT TELECOMUNICACOES LTDA",""
"268482","src_asn_isp_","Connect Telecomunicações",""
"268484","src_asn_isp_","AIRNET INTERNET TELECOM",""
"268485","src_asn_isp_","Fibrativa Telecomunicaçoes - Eireli - ME",""
"268487","src_asn_isp_","PRISMA TELECOMUNICAÇÕES LTDA. EPP",""
"268493","src_asn_isp_","SpeedNet Telecom",""
"268494","src_asn_isp_","TURBO NET TELECOMUNICAÇÃO",""
"268500","src_asn_isp_","B C INFORMATICA E TELECOMUNICACOES LTDA",""
"268502","src_asn_isp_","Sinal do Ceu Telecom Comercio e Servicos",""
"268503","src_asn_isp_","L.L Informatica",""
"268505","src_asn_isp_","Deep Telecom",""
"268506","src_asn_isp_","LEON TELECOM LTDA",""
"268508","src_asn_isp_","BONZONE Telecom",""
"268509","src_asn_isp_","COMPLETA Telecomunicações",""
"268512","src_asn_isp_","VOO TELECOM",""
"268514","src_asn_isp_","PLUS TELECOM DO BRASIL",""
"268516","src_asn_isp_","Midia Net Telecom",""
"268518","src_asn_isp_","Starnet Telecom",""
"268525","src_asn_isp_","E3 Telecom",""
"268528","src_asn_isp_","MR7 TELECOM LTDA - ME",""
"268538","src_asn_isp_","Conecta Network Telecom LTDA",""
"268539","src_asn_isp_","Intra Telecomunicação",""
"268540","src_asn_isp_","RJ NET SERVICOS E COMERCIO LTDA - ME",""
"268541","src_asn_isp_","Skyturbo Telecom",""
"268543","src_asn_isp_","ASL Telecomunicações",""
"268544","src_asn_isp_","C ANDRE C SILVA",""
"268545","src_asn_isp_","NNET TELECOMUNICAÇÃO LTDA",""
"268546","src_asn_isp_","RIOTELE-REAL INTERNET OPTICA TELECOMUNICACOES",""
"268547","src_asn_isp_","Infortread Telecom",""
"268551","src_asn_isp_","DMC TELECOM",""
"268554","src_asn_isp_","CDM TELECOM",""
"268556","src_asn_isp_","RG Correa Telecomunicaçoes",""
"268557","src_asn_isp_","A B DA SILVA TELECOMUNICACOES",""
"268560","src_asn_isp_","VIPTELECOM INTERNET BANDA LARGA",""
"268568","src_asn_isp_","ImplantarTelecomNet",""
"268569","src_asn_isp_","SIMTEL INTERNET TELECOM LTDA",""
"268571","src_asn_isp_","AxtelFibra Internet",""
"268572","src_asn_isp_","ultraWIFI Telecom",""
"268573","src_asn_isp_","GNET TELECOM SERVIÇOS COMUNICAÇÃO LTDA",""
"268576","src_asn_isp_","CONECT TELECOM LTDA - ME",""
"268577","src_asn_isp_","LIGEIRO FIBRA TELECOM LTDA",""
"268586","src_asn_isp_","BAHIA FIBRA TELECOM LTDA",""
"268588","src_asn_isp_","ASN268588",""
"268597","src_asn_isp_","RC TELECOMUNICAOES",""
"268600","src_asn_isp_","GiroNet Provedor de Internet e Telecom",""
"268605","src_asn_isp_","SRG TELECOM",""
"268610","src_asn_isp_","Mais Tech Telecom",""
"268611","src_asn_isp_","WJ NET",""
"268616","src_asn_isp_","Fast Connect Telecomunicações Ltda",""
"268617","src_asn_isp_","G7 Telecom servicos de Internet LTDA.",""
"268621","src_asn_isp_","KEEPNET TELECOMUNICAÇÕES LTDA ME",""
"268622","src_asn_isp_","OLIVEIRA TELECOM",""
"268623","src_asn_isp_","VTEK TELECOM",""
"268625","src_asn_isp_","NETFAST TELECOMUNICACOES E MULTIMIDIA LTDA",""
"268628","src_asn_isp_","ROX TELECOM",""
"268631","src_asn_isp_","CALU.COM",""
"268635","src_asn_isp_","FIBER UP TELECOM EIRELI",""
"268643","src_asn_isp_","GMTelecom",""
"268644","src_asn_isp_","Eletrochip Informática e Telecomunicações Ltda.",""
"268645","src_asn_isp_","AJA DIGITAL",""
"268647","src_asn_isp_","DFLASH NET TELECOM E TURISMO",""
"268653","src_asn_isp_","4K Telecom",""
"268656","src_asn_isp_","TELESAT SERVICOS DE TELECOMUNICACOES LTDA",""
"268657","src_asn_isp_","BLESS TELECOMUNICACOES LTDA",""
"268661","src_asn_isp_","INFRANET TELECOM",""
"268665","src_asn_isp_","Raquel Storch Almeida de Oliveira",""
"268674","src_asn_isp_","Conexão Bahia Sul",""
"268675","src_asn_isp_","Web Fiber Provedor Telecom Acesso A Redes de Inter",""
"268679","src_asn_isp_","Mikol Net Telecomunicaçoes LTDA Eirele ME",""
"268689","src_asn_isp_","LINKAR TELECOM",""
"268698","src_asn_isp_","CONNECTCEU TELECOM EIRELI",""
"268699","src_asn_isp_","SOLPTEC TELECOM",""
"268700","src_asn_isp_","FLL - NETPLACE TELECOM",""
"268704","src_asn_isp_","PERNAMBUCO TELECOM LTDA",""
"268707","src_asn_isp_","4WNET AS268707",""
"268710","src_asn_isp_","YES FIBRA TELECOMUNICACOES LTDA",""
"268725","src_asn_isp_","Planex Telecom",""
"268726","src_asn_isp_","TOPNET SERVIÇOS DE TELECOMU E MULTIMÍDIA",""
"268728","src_asn_isp_","ALLREDE TELECOM (TI5)",""
"268730","src_asn_isp_","M. Alves Paulino Telecom",""
"268733","src_asn_isp_","MaetingaNET",""
"268737","src_asn_isp_","CONECT TELECOM COMUNICAÇÃO LTDA",""
"268742","src_asn_isp_","DURVAL TELECOM LTDA",""
"268751","src_asn_isp_","IBV Telecom",""
"268753","src_asn_isp_","Florestawii Telecom Servicos de Comunicacao LTDA M",""
"268755","src_asn_isp_","Stok Info Telecom Ltda-me",""
"268757","src_asn_isp_","BRITO & GONCALVES LTDA ME",""
"268771","src_asn_isp_","BINARY NET TELECOMUNICAÇÕES EIRELI",""
"268773","src_asn_isp_","VLA TELECOMUNICACOES - AS268773",""
"268782","src_asn_isp_","H-NET TELECOM",""
"268785","src_asn_isp_","Vlink Telecom",""
"268787","src_asn_isp_","SEU WIFI TELECOM LTDA",""
"268788","src_asn_isp_","HEXA TELECOM",""
"268791","src_asn_isp_","E C de CANO",""
"268795","src_asn_isp_","TELEXTRA TELECOMUNICACOES",""
"268798","src_asn_isp_","JG TELECOM",""
"268801","src_asn_isp_","REGINALDO FIRMO MARTINS JUNIOR",""
"268803","src_asn_isp_","JRB TELECOM LTDA",""
"268809","src_asn_isp_","EDILEUZA EVARISTO BARRETO",""
"268810","src_asn_isp_","BAIANA NET TELECOM",""
"268811","src_asn_isp_","GFA Telecomunicações",""
"268815","src_asn_isp_","L & R NET SERVICOS DE TELECOMUNICACOES LTDA - ME",""
"268817","src_asn_isp_","FIBER TELECOMUNICACOES",""
"268818","src_asn_isp_","KOBERTURA TELECOM LTDA",""
"268822","src_asn_isp_","VILA RESENDE TELECOMUNICAÇÕES LTDA ME.",""
"268823","src_asn_isp_","LancheNet Telecom",""
"268824","src_asn_isp_","Connectmax Telecom",""
"268828","src_asn_isp_","ONDANET TELECOM FIBRA OPTICA EIRELI",""
"268829","src_asn_isp_","JARAGUA TECNOLOGIA EM TELECOMUNICACOES",""
"268831","src_asn_isp_","M & M telecomunicações e Multimidia",""
"268836","src_asn_isp_","SOW Telecomunicações",""
"268842","src_asn_isp_","Igap Net",""
"268863","src_asn_isp_","M & G TELECON LTDA",""
"268867","src_asn_isp_","F. I. & E. TELECOM",""
"268869","src_asn_isp_","FIBRA PLUS TELECOM",""
"268872","src_asn_isp_","VALETELECOM CE",""
"268879","src_asn_isp_","RASÃO SYGANET TELECOMUNICAÇÕES LTDA",""
"268881","src_asn_isp_","NMULTIFIBRA TELECOMUNICAÇÃO LTDA",""
"268882","src_asn_isp_","Mais Rede Telecom",""
"268884","src_asn_isp_","Triplotel",""
"268885","src_asn_isp_","Kinet Telecom - AS268885",""
"268892","src_asn_isp_","DBS TELECOM",""
"268909","src_asn_isp_","ALAICOMNET",""
"268919","src_asn_isp_","SHOW NET TELECOM EIRELI",""
"268925","src_asn_isp_","TELLCORP TELECOMUNICACOES CORPORATIVAS",""
"268935","src_asn_isp_","VibeNet Telecom",""
"268939","src_asn_isp_","CIDADE SONHO TELECOM EIRELI - EPP",""
"268944","src_asn_isp_","Martins & Martins Telecom",""
"268946","src_asn_isp_","SMNET TELECOMUNICACOES",""
"268953","src_asn_isp_","G6 TELECOM",""
"268956","src_asn_isp_","ESPECIALNET TELECOM LTDA",""
"268962","src_asn_isp_","CONNECT TELECOMUNICAÇÕES E INTERNET LTDA",""
"268966","src_asn_isp_","i9 Master - Consultoria Tecnologicas & Telecom Eireli",""
"268969","src_asn_isp_","MegaNet Telecom",""
"268973","src_asn_isp_","B C NET TELECOM",""
"268975","src_asn_isp_","GLOBAL TELECOM SERVICOS DE COMUNICACAO E MULTIMIDI",""
"268976","src_asn_isp_","Weclix Telecom",""
"268978","src_asn_isp_","LINK NET TELECOMUNICACOES LTDA",""
"268980","src_asn_isp_","NOXY COMUNICAÇÃO E TELECOMUNICAÇÃO LTDA.",""
"268983","src_asn_isp_","NAXOS TELECOM",""
"268988","src_asn_isp_","MULTINET TELECOM",""
"268990","src_asn_isp_","Inforfelixnet Telecomunicaçoes Ltda ME",""
"268998","src_asn_isp_","WINFORBYTE TELECOM",""
"269000","src_asn_isp_","JG TELECOM COM. E SERVS. LTDA",""
"269002","src_asn_isp_","ISOUL SOLUCOES CORPORATIVAS E TELECOMUNICACOES LTD",""
"269004","src_asn_isp_","MORE SPEED INFORMATICA E TELECOM",""
"269008","src_asn_isp_","ANDRE HACKBARTH",""
"269014","src_asn_isp_","VIVEZA TELECOM AS269014",""
"269028","src_asn_isp_","L2Comercio",""
"269030","src_asn_isp_","TOPSAPP SOLUCOES EM TELECOMUNICACOES E REDES AVANC",""
"269033","src_asn_isp_","Extremnet Telecom",""
"269035","src_asn_isp_","David Martins Ferreira Telecomunicação - ME",""
"269036","src_asn_isp_","ATEX",""
"269037","src_asn_isp_","L2M TELECOMUNICAÇÕES EIRELI",""
